image_id,model,timestamp,conclusion_index,conclusion_text,num_premises,premise_count_used,agg_entailment,agg_neutral,agg_contradiction,agg_predicted_label,nli_confidence,max_entailment,max_contradiction,support_ratio,contradiction_ratio,premise_0_contradiction,premise_0_entailment,premise_0_label,premise_0_neutral,premise_1_contradiction,premise_1_entailment,premise_1_label,premise_1_neutral,premise_2_contradiction,premise_2_entailment,premise_2_label,premise_2_neutral,premise_3_contradiction,premise_3_entailment,premise_3_label,premise_3_neutral,premise_count_used
30,llava,2026-05-23T15:58:03.858038,0,"Based on the image's contents, one can infer that the area has experienced a significant impact from an environmental disaster or extreme weather event, causing damage to the buildings and potentially endangering people and property.",2,2,0.030078643350861967,0.9690364301204681,0.0008848929137457162,neutral,0.02919375043711625,0.0579288974404335,0.0009489842341281474,0.0,0.0,0.0008208015933632851,0.0579288974404335,neutral,0.9412502646446228,0.0009489842341281474,0.002228389261290431,neutral,0.9968225955963135,,,,,,,,,2
31,llava,2026-05-23T15:58:12.819754,0,The presence of boats suggests that this location might be used for recreational boating or fishing activities.,3,3,0.0014544811759454508,0.9974928895632426,0.0010526443365961313,neutral,0.00040183683934931947,0.002335423370823264,0.0017868147697299719,0.0,0.0,0.0007275496609508991,0.0006302199908532202,neutral,0.9986422657966614,0.0017868147697299719,0.0013978001661598682,neutral,0.9968153834342957,0.000643568579107523,0.002335423370823264,neutral,0.9970210194587708,,,,,3
31,llava,2026-05-23T15:58:12.819754,1,"Due to the absence of a significant amount of snow, ice, or extreme cold indicators in the image, it can be concluded that the season is likely warm and potentially summer.",3,3,0.00221348301662753,0.995403528213501,0.002382983065520724,neutral,-0.0001695000488931937,0.0033579464070498943,0.0036106077022850513,0.0,0.0,0.0012748788576573133,0.0013446566881611943,neutral,0.9973804354667664,0.0022634626366198063,0.0019378459546715021,neutral,0.9957987666130066,0.0036106077022850513,0.0033579464070498943,neutral,0.99303138256073,,,,,3
32,llava,2026-05-23T15:58:22.594923,0,"There might be an environmental issue in this area due to the pollution of the river, as evidenced by the murky water and the presence of trash near the bridge",3,3,0.0005031198088545352,0.998441477616628,0.0010553759736164163,neutral,-0.0005522561647618811,0.0006713021430186927,0.0015069703804329038,0.0,0.0,0.0012997756712138653,0.00021678718621842563,neutral,0.9984834790229797,0.0003593818692024797,0.0006212700973264873,neutral,0.9990192651748657,0.0015069703804329038,0.0006713021430186927,neutral,0.9978216886520386,,,,,3
32,llava,2026-05-23T15:58:22.594923,1,The proximity of the bridge to the shore indicates that it serves as a connection between different areas on either side of the river,3,3,0.004808375301460425,0.9931798179944357,0.002011815163617333,neutral,0.0027965601378430924,0.011607157997786999,0.0035709694493561983,0.0,0.0,0.0007797579746693373,0.0010615078499540687,neutral,0.9981587529182434,0.0016847180668264627,0.0017564600566402078,neutral,0.9965588450431824,0.0035709694493561983,0.011607157997786999,neutral,0.9848218560218811,,,,,3
34,llava,2026-05-23T15:58:30.347606,0,"Conclusion: The scene depicts the aftermath of a flood, with the city's infrastructure submerged up to an unusually high level.",2,2,0.12121880950871855,0.5155738890171051,0.3632073102053255,neutral,-0.24198850069660693,0.24093027412891388,0.7230206727981567,0.0,0.5,0.7230206727981567,0.001507344888523221,contradiction,0.2754720449447632,0.0033939476124942303,0.24093027412891388,neutral,0.755675733089447,,,,,,,,,2
39,llava,2026-05-23T15:58:48.203617,0,"The fire depicted in the image may be a consequence of climate change, which can exacerbate wildfires by drying out vegetation and increasing heat intensity. This can lead to increased risk for human habitation and natural environments, particularly if there are human rights concerns related to how communities affected by these fires are supported.",2,2,0.0025060219631996006,0.9970060288906097,0.0004879218031419441,neutral,0.0020181001600576565,0.00446031941100955,0.0005160816945135593,0.0,0.0,0.0004597619117703289,0.0005517245153896511,neutral,0.9989884495735168,0.0005160816945135593,0.00446031941100955,neutral,0.9950236082077026,,,,,,,,,2
41,llava,2026-05-23T15:59:08.793058,0,"This demonstration is protesting against climate change, migration issues, and justice & trafficking concerns.",3,3,0.022711881339394797,0.9743750691413879,0.00291304107910643,neutral,0.019798840260288365,0.0674782544374466,0.003713922342285514,0.0,0.0,0.0036976279225200415,0.0674782544374466,neutral,0.9288241267204285,0.0013275729725137353,0.00021110306261107326,neutral,0.9984612464904785,0.003713922342285514,0.00044628651812672615,neutral,0.9958398342132568,,,,,3
41,llava,2026-05-23T15:59:08.793058,1,It appears to be an outdoor event or rally with a focus on environmental and social causes.,3,3,0.0017377063777530566,0.6698319492861629,0.3284303417603951,contradiction,-0.32669263538264204,0.004387491848319769,0.9842098951339722,0.0,0.3333333333333333,0.0004144882841501385,0.004387491848319769,neutral,0.9951979517936707,0.0006666418630629778,0.0006213815067894757,neutral,0.9987120628356934,0.9842098951339722,0.00020424577814992517,contradiction,0.015585833229124546,,,,,3
43,llava,2026-05-23T15:59:17.988099,0,"Due to the cracked and barren appearance of the mud field, it can be inferred that the area may be suffering from water scarcity or a recent event like heavy rain has led to soil degradation.",2,2,0.3975902011297876,0.6018123924732208,0.0005973883962724358,neutral,0.39699281273351517,0.7948958873748779,0.0006245237891562283,0.5,0.0,0.0006245237891562283,0.0002845148846972734,neutral,0.9990909099578857,0.0005702530033886433,0.7948958873748779,entailment,0.2045338749885559,,,,,,,,,2
45,llava,2026-05-23T15:59:29.257714,0,"The contrast between the two temperatures suggests a significant difference in the temperature conditions in the two locations, possibly indicating a rapid change in weather or a wide range of climates in the area.",3,3,0.002916697761975229,0.994879404703776,0.0022038802465734384,neutral,0.0007128175154017904,0.005028529092669487,0.0051073008216917515,0.0,0.0,0.0007300455472432077,0.0013526390539482236,neutral,0.9979173541069031,0.0007742943707853556,0.005028529092669487,neutral,0.9941971302032471,0.0051073008216917515,0.0023689251393079758,neutral,0.992523729801178,,,,,3
45,llava,2026-05-23T15:59:29.257714,1,"The side-by-side comparison visually emphasizes the stark temperature difference, which could have implications for various factors such as comfort, energy consumption, and potential environmental impacts.",3,3,0.0009185641926402847,0.9981305003166199,0.0009509233544425418,neutral,-3.235916180225717e-05,0.0013378486037254333,0.001836393028497696,0.0,0.0,0.00048398159560747445,0.0005890788743272424,neutral,0.9989269375801086,0.000532395439222455,0.0013378486037254333,neutral,0.9981297850608826,0.001836393028497696,0.0008287650998681784,neutral,0.9973347783088684,,,,,3
48,llava,2026-05-23T15:59:38.364722,0,This scene depicts a flooded area during a heavy rainstorm.,4,4,0.004557406238745898,0.9083812385797501,0.08706141244329046,neutral,-0.08250400620454457,0.008187082596123219,0.2405434548854828,0.0,0.0,0.04710410535335541,0.0016296703834086657,neutral,0.9512662291526794,0.2405434548854828,0.005700581707060337,neutral,0.753756046295166,0.0005049846949987113,0.008187082596123219,neutral,0.9913080334663391,0.06009310483932495,0.0027122902683913708,neutral,0.9371946454048157,4
48,llava,2026-05-23T15:59:38.364722,1,"People are taking refuge on the boat in an effort to escape the floodwater, possibly waiting for rescue or transportation to higher ground.",4,4,0.0009797493112273514,0.9821359217166901,0.016884306125575677,neutral,-0.015904556814348325,0.0014073805650696158,0.055525559931993484,0.0,0.0,0.0015308668371289968,0.0004945849650539458,neutral,0.9979745745658875,0.0008007463766261935,0.0010728382039815187,neutral,0.9981263279914856,0.055525559931993484,0.0014073805650696158,neutral,0.9430670738220215,0.009680051356554031,0.0009441935108043253,neutral,0.9893757104873657,4
49,llava,2026-05-23T15:59:46.508621,0,"The area is experiencing severe flooding, as indicated by water levels reaching halfway up the underside of a large bridge and surrounding infrastructure.",3,3,0.00623999551559488,0.9790109197298685,0.01474902976769954,neutral,-0.008509034252104659,0.008590619079768658,0.04301763325929642,0.0,0.0,0.04301763325929642,0.008590619079768658,neutral,0.9483916759490967,0.0005058310343883932,0.004744149744510651,neutral,0.9947499632835388,0.0007236250094138086,0.005385217722505331,neutral,0.9938911199569702,,,,,3
5,llava,2026-05-23T15:59:55.582044,0,"The image depicts an urban scene, possibly in San Francisco, with a notable silhouette of the downtown area during dusk or dawn.",2,2,0.018295884365215898,0.9800876379013062,0.0016164201661013067,neutral,0.01667946419911459,0.03381967917084694,0.002013209043070674,0.0,0.0,0.002013209043070674,0.002772089559584856,neutral,0.9952147006988525,0.0012196312891319394,0.03381967917084694,neutral,0.9649605751037598,,,,,,,,,2
5,llava,2026-05-23T15:59:55.582044,1,The vibrant orange color of the sky implies that the photo could have been taken either at sunrise or sunset.,2,2,0.38945845246780664,0.6096817329525948,0.0008597636333433911,neutral,0.38859868883446325,0.7781050205230713,0.0012427879264578223,0.5,0.0,0.0004767393402289599,0.7781050205230713,entailment,0.22141821682453156,0.0012427879264578223,0.0008118844125419855,neutral,0.997945249080658,,,,,,,,,2
51,llava,2026-05-23T16:02:10.853788,0,"The presence of a submerged statue in floodwater suggests that this location has experienced a significant rise in water levels, likely due to flooding caused by heavy rainfall, melting snow, or another climate-related event.",3,3,0.018576106405816972,0.9723689357439677,0.009054946305695921,neutral,0.009521160100121051,0.04642214998602867,0.02555439993739128,0.0,0.0,0.0004960612277500331,0.001044672098942101,neutral,0.9984592199325562,0.0011143777519464493,0.008261497132480145,neutral,0.9906241297721863,0.02555439993739128,0.04642214998602867,neutral,0.9280234575271606,,,,,3
51,llava,2026-05-23T16:02:10.853788,1,The fact that the hands are left isolated and without their body might symbolize feelings of helplessness or desperation in the face of such natural disasters.,3,3,0.0003728596493601799,0.9974008003870646,0.002226359695972254,neutral,-0.0018535000466120741,0.0005048689199611545,0.004933420568704605,0.0,0.0,0.0009241138468496501,0.0002701743505895138,neutral,0.9988057613372803,0.004933420568704605,0.0005048689199611545,neutral,0.9945617318153381,0.0008215446723625064,0.00034353567752987146,neutral,0.9988349080085754,,,,,3
52,llava,2026-05-23T16:02:19.110310,0,The firefighter is on-site to combat and control the fire situation.,2,2,0.23740387009456754,0.7619066834449768,0.0006894145626574755,neutral,0.23671445553191006,0.4728427827358246,0.0007836608565412462,0.0,0.0,0.0007836608565412462,0.0019649574533104897,neutral,0.9972513318061829,0.0005951682687737048,0.4728427827358246,neutral,0.5265620350837708,,,,,,,,,2
52,llava,2026-05-23T16:02:19.110310,1,The presence of multiple vehicles near the scene suggests that this could be a significant event requiring additional resources.,2,2,0.0009453711245441809,0.9982974529266357,0.0007571471505798399,neutral,0.00018822397396434098,0.001597020193003118,0.000992678222246468,0.0,0.0,0.0005216160789132118,0.0002937220560852438,neutral,0.9991846680641174,0.000992678222246468,0.001597020193003118,neutral,0.997410237789154,,,,,,,,,2
54,llava,2026-05-23T16:02:27.619736,0,"The flyer conveys a message about the importance of addressing climate change and its impact on health, specifically in terms of heatwaves.",3,3,0.001388774913114806,0.9977502425511678,0.0008610363098947952,neutral,0.0005277386032200108,0.0029633422382175922,0.001135077327489853,0.0,0.0,0.00039995540282689035,0.0003786840243265033,neutral,0.9992213249206543,0.001135077327489853,0.0008242984768003225,neutral,0.9980407357215881,0.0010480761993676424,0.0029633422382175922,neutral,0.995988667011261,,,,,3
55,llava,2026-05-23T16:02:37.540263,0,"The fire may have been caused by lightning or human activity, as wildfires are often ignited in this manner.",3,3,0.00034828882780857384,0.9991507530212402,0.0005009214898260931,neutral,-0.00015263266201751924,0.00036146960337646306,0.0005189162911847234,0.0,0.0,0.0005189162911847234,0.00036146960337646306,neutral,0.9991195797920227,0.0004904899396933615,0.0003369625483173877,neutral,0.9991725087165833,0.0004933582386001945,0.00034643433173187077,neutral,0.9991601705551147,,,,,3
55,llava,2026-05-23T16:02:37.540263,1,Firefighters will need to be called in to contain and extinguish the fire before it spreads further and causes damage to the forest ecosystem and any property nearby.,3,3,0.0005564573414934179,0.9989251494407654,0.0005184062077508619,neutral,3.8051133742555976e-05,0.0007134065381251276,0.0006180958007462323,0.0,0.0,0.0005191107629798353,0.000447713362518698,neutral,0.9990332126617432,0.000418012059526518,0.0007134065381251276,neutral,0.9988685846328735,0.0006180958007462323,0.0005082521238364279,neutral,0.9988736510276794,,,,,3
58,llava,2026-05-23T16:02:45.974763,0,Flooding has likely occurred due to a recent heavy rainfall event,3,3,0.0034739627541663745,0.994689146677653,0.00183693918127877,neutral,0.0016370235728876044,0.00886437576264143,0.004033208359032869,0.0,0.0,0.00031139669590629637,0.0008848282159306109,neutral,0.9988038539886475,0.004033208359032869,0.00886437576264143,neutral,0.9871024489402771,0.0011662124888971448,0.000672684283927083,neutral,0.9981611371040344,,,,,3
58,llava,2026-05-23T16:02:45.974763,1,The car's position suggests it has been caught in the floodwaters by surprise,3,3,0.003622994370137652,0.9288970232009888,0.0674800046836026,neutral,-0.06385701031346495,0.008644451387226582,0.10194752365350723,0.0,0.0,0.0004157777293585241,0.0008793536107987165,neutral,0.9987049102783203,0.10007671266794205,0.0013451781123876572,neutral,0.8985781669616699,0.10194752365350723,0.008644451387226582,neutral,0.8894079923629761,,,,,3
64,llava,2026-05-23T16:02:55.739718,0,"The scene depicted in the image implies a situation where resources are being shared and distributed to help people meet their basic needs, likely due to an acute shortage of clean water or a natural disaster affecting the area.",2,2,0.006014991900883615,0.993283599615097,0.0007014676230028272,neutral,0.005313524277880788,0.009842758998274803,0.0007197692757472396,0.0,0.0,0.0006831659702584147,0.002187224803492427,neutral,0.9971296191215515,0.0007197692757472396,0.009842758998274803,neutral,0.9894375801086426,,,,,,,,,2
65,llava,2026-05-23T16:03:06.156893,0,"The newspaper appears to be reporting on environmental concerns, specifically climate change and its impact on vegetation and coastal areas.",3,3,0.0008731764974072576,0.998219907283783,0.0009069169755093753,neutral,-3.374047810211778e-05,0.0011879653902724385,0.0011765657691285014,0.0,0.0,0.0005034224013797939,0.0011879653902724385,neutral,0.9983086585998535,0.0010407627560198307,0.0005606906488537788,neutral,0.99839848279953,0.0011765657691285014,0.0008708734530955553,neutral,0.9979525804519653,,,,,3
65,llava,2026-05-23T16:03:06.156893,1,The use of an evergreen tree without leaves may indicate a concern for global warming or seasonal changes affecting plant life.,3,3,0.006650134465113903,0.9739244182904562,0.019425529714984197,neutral,-0.012775395249870293,0.01562562584877014,0.030436720699071884,0.0,0.0,0.030436720699071884,0.01562562584877014,neutral,0.9539377689361572,0.0008762619690969586,0.00044564277050085366,neutral,0.9986781477928162,0.026963606476783752,0.003879134776070714,neutral,0.969157338142395,,,,,3
66,llava,2026-05-23T16:03:15.391158,0,It can be inferred that the newspaper is addressing an issue related to climate change and its disproportionate impact on communities of color.,3,3,0.03934748203998121,0.9594837427139282,0.0011687786706412833,neutral,0.03817870336933993,0.11734762787818909,0.001524281338788569,0.0,0.0,0.0009408225305378437,0.00017179184942506254,neutral,0.9988873600959778,0.001041232142597437,0.11734762787818909,neutral,0.881611168384552,0.001524281338788569,0.0005230263923294842,neutral,0.9979526996612549,,,,,3
66,llava,2026-05-23T16:03:15.391158,1,The headline suggests a call for greater awareness or action regarding this disparity in climate grief.,3,3,0.0037373586480195322,0.9925024509429932,0.0037601999356411397,neutral,-2.2841287621607528e-05,0.009810359217226505,0.009938262403011322,0.0,0.0,0.0008950499468483031,0.0004250369966030121,neutral,0.9986799359321594,0.00044728745706379414,0.0009766797302290797,neutral,0.9985760450363159,0.009938262403011322,0.009810359217226505,neutral,0.9802513718605042,,,,,3
67,llava,2026-05-23T16:03:28.324616,0,"The bridge is likely a significant landmark or structure in this city, given its illumination and prominence in the background.",4,4,0.004221289505949244,0.9920835942029953,0.0036950864014215767,neutral,0.0005262031045276672,0.010714908130466938,0.01136806607246399,0.0,0.0,0.00033492560032755136,0.001709501724690199,neutral,0.9979555606842041,0.0004362693289294839,0.0027207015082240105,neutral,0.9968430995941162,0.01136806607246399,0.010714908130466938,neutral,0.977916955947876,0.0026410846039652824,0.0017400466604158282,neutral,0.9956187605857849,4
