id,url,label_animals,label_climateaction,label_consequences,label_setting,label_type
32,https://pbs.twimg.com/media/EzgdJreVcAESQwm.jpg,Pets,No climate action,No consequences,Indoor space,Photo
33,https://pbs.twimg.com/media/FaqbTc6UEAEFx93.jpg,Pets,No climate action,No consequences,No setting,Infographic
34,https://pbs.twimg.com/media/E-70YNkWQAUb7jG.jpg,Pets,No climate action,Other extreme weather events,Indoor space,Screenshot
35,https://pbs.twimg.com/media/E-70YNsWYAU5pxX.jpg,Pets,No climate action,Other extreme weather events,Indoor space,Screenshot
36,https://pbs.twimg.com/media/Eznbv3WVkAAI6xM.jpg,Pets,No climate action,No consequences,"Forest, jungle",Photo
37,https://pbs.twimg.com/media/DzpacXDV4AABxXX?format=jpg&name=small,Pets,No climate action,No consequences,Residential/commercial,Photo
38,image url no longer available,Pets,Protests,Drought,No setting,Screenshot
39,https://pbs.twimg.com/media/FFGe6gNXMDQgA_q.jpg,Pets,No climate action,No consequences,No setting,Illustration
40,https://pbs.twimg.com/media/EDcLGntXYAA8fZn.jpg,Pets,No climate action,No consequences,Other nature,Illustration
41,https://pbs.twimg.com/media/FlAlWYBXEAIG81t.jpg,Pets,No climate action,No consequences,Other setting,Photo
42,https://pbs.twimg.com/media/EF9-6SvVAAER8DE.jpg,Pets,No climate action,No consequences,Residential/commercial,Photo
43,https://pbs.twimg.com/media/EXj_sRsXkAAbp03.jpg,Pets,Protests,No consequences,Residential/commercial,Photo
44,https://pbs.twimg.com/media/E-70YNkWEAstHMp.jpg,Pets,No climate action,Rising temperature,Indoor space,Screenshot
45,https://pbs.twimg.com/media/DyPqLNRUwAADyUr.jpg,Pets,No climate action,No consequences,Indoor space,Photo
46,https://pbs.twimg.com/media/EUhglwkX0AI9hcl?format=jpg&name=small,Pets,No climate action,No consequences,No setting,Photo
47,https://pbs.twimg.com/media/FlMOERyXoAMvLMn.jpg,Pets,No climate action,No consequences,Residential/commercial,Photo
48,https://pbs.twimg.com/media/ENY8W9dU4AAtTBD.jpg,Land mammal,No climate action,No consequences,"Forest, jungle",Photo
49,https://pbs.twimg.com/media/DzzWKLQW0AAVhqd.jpg,Land mammal,No climate action,Biodiversity loss,Other setting,Photo
50,https://pbs.twimg.com/media/FWjwLjeX0AEYVCG.jpg,Land mammal,No climate action,No consequences,Other setting,Infographic
51,https://pbs.twimg.com/media/EOO6LJvUUAAfB5f.jpg,Land mammal,No climate action,No consequences,No setting,Posters/Event invitations
52,https://pbs.twimg.com/media/E4uiRFFVgAgo1GY.jpg,Land mammal,Other,No consequences,"Ocean, coastal",Meme
53,https://pbs.twimg.com/media/EAt3JneW4AA2pvU.jpg,Land mammal,Other,Biodiversity loss,Other setting,Photo
54,https://pbs.twimg.com/media/EAt3JnlWsAAX8QT.jpg,Land mammal,Other,Biodiversity loss,Other nature,Photo
55,https://pbs.twimg.com/media/FR6dELJXoAEC9Nz.jpg,Land mammal,No climate action,No consequences,Other nature,Screenshot
56,https://pbs.twimg.com/media/DimOkZJX0AAIFLE.jpg,Land mammal,No climate action,No consequences,Other setting,Illustration
57,https://pbs.twimg.com/media/ExUoRnTU4AIJdtG.jpg,Land mammal,Other,Wildfires,"Forest, jungle",Screenshot
58,https://pbs.twimg.com/media/ExKEtbYXIAEm6-C.jpg,Land mammal,No climate action,Floods,"Ocean, coastal",Photo
59,https://pbs.twimg.com/media/E9SyiPNXMAAX4t1.jpg,Land mammal,No climate action,Drought,Other nature,Photo
60,https://pbs.twimg.com/media/FpvKOolXEAMz9oa?format=jpg&name=small,Land mammal,No climate action,Biodiversity loss,"Forest, jungle",Posters/Event invitations
61,https://pbs.twimg.com/media/D39PVpgX4AEB52S.jpg,Land mammal,Protests,No consequences,Residential/commercial,Photo
62,https://pbs.twimg.com/media/FkBBsNGXoAE3l8x.jpg,Land mammal,Other,Biodiversity loss,Other setting,Illustration
63,https://pbs.twimg.com/media/FknO4eYXEAAa64W.jpg,Land mammal,No climate action,Biodiversity loss,"Arctic, Antarctic",Photo
64,https://pbs.twimg.com/media/FUR7DRaWYAIfwR8.jpg,Insects,Other,No consequences,Indoor space,Screenshot
65,https://pbs.twimg.com/media/FiLyTsnWIAc9r-l.jpg,Insects,No climate action,Biodiversity loss,Other setting,Posters/Event invitations
66,https://pbs.twimg.com/media/FDcdZjmXEAEnFos.jpg,Insects,No climate action,No consequences,Other nature,Screenshot
67,https://pbs.twimg.com/media/D6Ovn07XoAEBuN2.jpg,Insects,No climate action,Biodiversity loss,Residential/commercial,Illustration
68,https://pbs.twimg.com/media/E-Jeou7WEAgD6FL.jpg,Insects,No climate action,No consequences,Residential/commercial,Photo
69,https://pbs.twimg.com/media/FDqSwuFWUAkVyUe.jpg,Insects,No climate action,No consequences,Other nature,Photo
70,https://pbs.twimg.com/media/Fjhii2aXEAIH2pf.jpg,Insects,No climate action,No consequences,Other nature,Photo
71,https://pbs.twimg.com/media/EfArlm9XsAEBIq8.jpg,Insects,No climate action,No consequences,Other nature,Photo
72,https://pbs.twimg.com/media/EIdxOt0W4AAXiSf.jpg,Insects,No climate action,No consequences,Other nature,Photo
73,https://pbs.twimg.com/media/FcjCyxGX0AYz_Gr.jpg,Insects,No climate action,No consequences,Other nature,Collage
74,https://pbs.twimg.com/media/EZxJEd9UMAA3KRi.jpg,Insects,No climate action,No consequences,No setting,Meme
75,https://pbs.twimg.com/media/Fe0mqDhX0AApL06.jpg,Insects,No climate action,Biodiversity loss,Other nature,Photo
76,https://pbs.twimg.com/media/EQM1ypiXUAA6cS4?format=jpg&name=small,Insects,No climate action,No consequences,Other setting,Photo
77,https://pbs.twimg.com/media/FUBkvD8WIAA0MID.jpg,Insects,Other,No consequences,Other setting,Screenshot
78,https://pbs.twimg.com/media/FeXFjzBagAAT12r.jpg,Insects,No climate action,Covid & general health,Other setting,Posters/Event invitations
79,https://pbs.twimg.com/media/EOKf1LmXkAE0xEK?format=jpg&name=small,Insects,No climate action,No consequences,No setting,Photo
80,https://pbs.twimg.com/media/FcYA5-yXkAEUn4_.jpg,Sea mammal,No climate action,No consequences,"Ocean, coastal",Photo
81,https://pbs.twimg.com/media/FS5hQNGXwAAPhIi.jpg,Sea mammal,No climate action,No consequences,"Ocean, coastal",Other
82,https://pbs.twimg.com/media/FVsNZoHXEAAsZpZ.jpg,Sea mammal,No climate action,No consequences,"Ocean, coastal",Illustration
83,https://pbs.twimg.com/media/FfbCiOlVsAEbc86.jpg,Sea mammal,No climate action,No consequences,"Ocean, coastal",Photo
84,https://pbs.twimg.com/media/FHC7_34XsAAZ2Bx.jpg,Sea mammal,No climate action,No consequences,Indoor space,Meme
85,https://pbs.twimg.com/media/EH6SFf1U4AA18p5.jpg,Sea mammal,No climate action,No consequences,"Ocean, coastal",Photo
86,https://pbs.twimg.com/media/FJ9cWXKVUAAZNkS.jpg,Sea mammal,No climate action,No consequences,"Ocean, coastal",Photo
87,https://pbs.twimg.com/media/EieYTAZU4AASzPI.jpg,Sea mammal,No climate action,No consequences,"Ocean, coastal",Photo
88,https://pbs.twimg.com/media/D2R-vSxX4AYfy7K.jpg,Sea mammal,No climate action,No consequences,"Ocean, coastal",Photo
89,https://pbs.twimg.com/media/FBk2CbqVIAEKCLa.jpg,Sea mammal,No climate action,No consequences,Other setting,Illustration
90,https://pbs.twimg.com/media/EW2eExZWAAAIxjZ.jpg,Sea mammal,No climate action,No consequences,"Ocean, coastal",Photo
91,https://pbs.twimg.com/media/FjsWQH9XEAEXh14.jpg,Sea mammal,No climate action,No consequences,"Ocean, coastal",Screenshot
92,https://pbs.twimg.com/media/FL1CEtkXEAUauGL.jpg,Sea mammal,No climate action,No consequences,"Ocean, coastal",Photo
93,https://pbs.twimg.com/media/FgApyQVaUAAcFgX.jpg,Sea mammal,No climate action,No consequences,"Ocean, coastal",Photo
94,https://pbs.twimg.com/media/E89FDcKXoAAUiDK.jpg,Sea mammal,No climate action,No consequences,"Ocean, coastal",Screenshot
95,https://pbs.twimg.com/media/FcCGBt7XoAEl0Uk.jpg,Sea mammal,No climate action,No consequences,"Arctic, Antarctic",Photo
96,https://pbs.twimg.com/media/E_gV8jVX0AMtKVm.png,Farm animals,No climate action,No consequences,Agricultural/rural,Photo
97,https://pbs.twimg.com/media/FTUApUmaUAAi9NK.jpg,Farm animals,No climate action,No consequences,Other setting,Meme
98,https://pbs.twimg.com/media/FDcULnpX0AMoy5f.jpg,Farm animals,No climate action,No consequences,Agricultural/rural,Photo
99,https://pbs.twimg.com/media/FivlUrlWYAAEU5P.jpg,Farm animals,No climate action,No consequences,Agricultural/rural,Photo
100,https://pbs.twimg.com/media/Fi_DEp8WAAAcdnT.jpg,Farm animals,No climate action,Drought,Other setting,Collage
101,https://pbs.twimg.com/media/E9uYnI_UYA0Yh-J.jpg,Farm animals,Other,No consequences,Agricultural/rural,Posters/Event invitations
102,https://pbs.twimg.com/media/FVJd84sXEAY_6FP.jpg,Farm animals,No climate action,Drought,Desert,Photo
103,https://pbs.twimg.com/media/FhVnPiVaUAElIhN.jpg,Farm animals,No climate action,No consequences,Agricultural/rural,Photo
104,https://pbs.twimg.com/media/ElK-er5UYAA_QZ8.jpg,Farm animals,No climate action,No consequences,Agricultural/rural,Posters/Event invitations
105,https://pbs.twimg.com/media/E1b3-JgX0AQzRi3.jpg,Farm animals,No climate action,Floods,Residential/commercial,Photo
106,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTH3j9APVq0tSTqKtZQb8uHJa8ErCcIAFtynNG_RCj7W7sifR_x,Farm animals,No climate action,Human rights,Desert,Photo
107,https://pbs.twimg.com/media/FknPvHLWICIpG0c.jpg,Farm animals,No climate action,No consequences,Agricultural/rural,Photo
108,https://pbs.twimg.com/media/FfGqsH-XoAE_pei.jpg,Farm animals,No climate action,Drought,Desert,Photo
109,https://pbs.twimg.com/media/E-6q92MXMAIQFlz.jpg,Farm animals,Other,Other consequences,No setting,Posters/Event invitations
110,https://pbs.twimg.com/media/ELAwPAFWkAYnh4k.jpg,Farm animals,No climate action,No consequences,Agricultural/rural,Photo
111,https://pbs.twimg.com/media/FfBRydFagAIceNJ.jpg,Farm animals,Other,Other consequences,Agricultural/rural,Posters/Event invitations
112,image url no longer available,Polar bear,Protests,Drought,No setting,Screenshot
113,https://pbs.twimg.com/media/D6kHT2uXsAAUQ1Z.jpg,Polar bear,No climate action,Melting Ice,"Arctic, Antarctic",Photo
114,https://pbs.twimg.com/media/Ew3uOa4WQAAhy_e.jpg,Polar bear,No climate action,No consequences,"Arctic, Antarctic",Meme
115,image url no longer available,Polar bear,Protests,Drought,No setting,Screenshot
116,https://pbs.twimg.com/media/EDzbZn9X4AEgo_s.jpg,Polar bear,No climate action,No consequences,"Arctic, Antarctic",Photo
117,https://pbs.twimg.com/media/EvO2CXVXcAEmXAk.jpg,Polar bear,No climate action,No consequences,Other nature,Photo
118,https://pbs.twimg.com/media/FjrvSItXgAEj_6Z.jpg,Polar bear,Other,Biodiversity loss,"Arctic, Antarctic",Illustration
119,https://pbs.twimg.com/media/E10GywNXsAIdGJ8.png,Polar bear,No climate action,Melting Ice,"Arctic, Antarctic",Photo
120,https://pbs.twimg.com/media/FlFPJGGWIAMtdkL.png,Polar bear,No climate action,Biodiversity loss,"Arctic, Antarctic",Illustration
121,https://back.3blmedia.com/sites/default/files/styles/ratio_3_2/public/triplepundit/wide/climate%20change%20misinformation%20social%20media.jpg?h=4d23ed67,Polar bear,No climate action,No consequences,"Ocean, coastal",Photo
122,https://pbs.twimg.com/media/EvONFZtXUAEAxrp.jpg,Polar bear,No climate action,Rising temperature,"Arctic, Antarctic",Illustration
123,https://pbs.twimg.com/media/FIGtHLyXsAEQnPV.jpg,Polar bear,No climate action,Biodiversity loss,Other nature,Photo
124,https://pbs.twimg.com/media/EphjPdIWMAE1A2V.jpg,Polar bear,No climate action,Melting Ice,"Arctic, Antarctic",Photo
125,https://pbs.twimg.com/media/FGOaL4MXIAEzWsX.jpg,Polar bear,No climate action,No consequences,"Arctic, Antarctic",Meme
126,https://pbs.twimg.com/media/FktPLQWWQAMARE_.jpg,Polar bear,No climate action,No consequences,"Arctic, Antarctic",Photo
127,https://pbs.twimg.com/media/EuR6NIFWYAQZTrL.jpg,Polar bear,Protests,No consequences,"Arctic, Antarctic",Photo
128,https://pbs.twimg.com/media/ECvfjt2XkAIaX-R.jpg,No animals,No climate action,No consequences,"Forest, jungle",Collage
129,https://pbs.twimg.com/media/E1bN_cWWEAQ8HgV.jpg,No animals,No climate action,Melting Ice,Other nature,Photo
130,https://pbs.twimg.com/media/Ec62FmNU0AAtvZj.jpg,No animals,No climate action,No consequences,No setting,Photo
131,https://pbs.twimg.com/media/EV5cjM2WsAEhjhJ.png,No animals,No climate action,No consequences,No setting,Illustration
132,https://pbs.twimg.com/media/EO56CypWsAEiRw2.jpg,No animals,Other,No consequences,Indoor space,Photo
133,https://pbs.twimg.com/media/EBT4bNEXsAAd33m.jpg,No animals,No climate action,Human rights,Other nature,Photo
134,https://pbs.twimg.com/media/EE83GN8XUAA1aRh.jpg,No animals,Protests,No consequences,Residential/commercial,Photo
135,https://pbs.twimg.com/media/EiYphRXX0AA-91g.jpg,No animals,No climate action,Economic consequences,"Arctic, Antarctic",Posters/Event invitations
136,https://pbs.twimg.com/media/D6J3WkVXoAI8YKI.png,No animals,Other,No consequences,No setting,Screenshot
137,https://pbs.twimg.com/media/EHLKaIqWoAI6LWe.jpg,No animals,Protests,No consequences,Residential/commercial,Collage
138,https://pbs.twimg.com/media/FEc8CTrWQAE8O8A.jpg,No animals,No climate action,Sea level rise,Indoor space,Posters/Event invitations
139,https://static.wikia.nocookie.net/thehungergames/images/0/00/2011-11-15-10-38-33-5-katniss-delivers-a-farewell-salute-this-gesture-i.jpeg/revision/latest?cb=20111123012923,No animals,Other,No consequences,No setting,Screenshot
140,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSmtXbT0lMXUv90GF_NJpn9tUxEtB0xylDVoumoTqV7aNlIlfBW,No animals,Politics,No consequences,No setting,Posters/Event invitations
141,https://pbs.twimg.com/media/EPicnMMUUAAbsom.png,No animals,No climate action,No consequences,No setting,Data Visualization
142,https://pbs.twimg.com/media/ENkhIhKWwAAhSCD.jpg,No animals,Other,No consequences,Residential/commercial,Meme
143,https://pbs.twimg.com/media/EE83GWkWkAIWVZU.jpg,No animals,Protests,No consequences,Residential/commercial,Photo
144,https://pbs.twimg.com/media/Er_flN-W4AcBoo1.jpg,Amphibian or Reptile,No climate action,No consequences,"Ocean, coastal",Posters/Event invitations
145,https://pbs.twimg.com/media/FKil3KDXIAcrBH1.jpg,Amphibian or Reptile,No climate action,No consequences,Other setting,Infographic
146,https://pbs.twimg.com/media/D6Ob51nWsAEP-7V.jpg,Amphibian or Reptile,No climate action,No consequences,"Ocean, coastal",Photo
147,https://pbs.twimg.com/media/E9alixDXoAc-4OJ.jpg,Amphibian or Reptile,No climate action,No consequences,Other setting,Infographic
148,https://pbs.twimg.com/media/EHc8DRqUEAAqgsZ.jpg,Amphibian or Reptile,No climate action,No consequences,Other nature,Photo
149,https://uploads5.wikiart.org/images/m-c-escher/lizard.jpg,Amphibian or Reptile,No climate action,No consequences,Other setting,Illustration
150,https://pbs.twimg.com/media/E6aG96OUYAEblt4.jpg,Amphibian or Reptile,No climate action,No consequences,Other setting,Posters/Event invitations
151,https://pbs.twimg.com/media/FMHUBXKWYAolo75.jpg,Amphibian or Reptile,No climate action,No consequences,"Ocean, coastal",Photo
152,https://pbs.twimg.com/media/FfdSkrYXEA86w0W.jpg,Amphibian or Reptile,No climate action,No consequences,No setting,Photo
153,https://pbs.twimg.com/media/FZ8p1c2X0AAmY79.jpg,Amphibian or Reptile,No climate action,Rising temperature,Other setting,Infographic
154,https://pbs.twimg.com/media/FArUdW4XoAI49UZ.jpg,Amphibian or Reptile,No climate action,Drought,Desert,Photo
155,https://pbs.twimg.com/media/FA9nxbmVcBY2x3t.jpg,Amphibian or Reptile,No climate action,No consequences,Desert,Photo
156,https://pbs.twimg.com/media/E0zilPnXMAAGjpd.jpg,Amphibian or Reptile,No climate action,No consequences,Other nature,Photo
157,https://pbs.twimg.com/media/D1JLvuRW0AANWqw.jpg,Amphibian or Reptile,No climate action,No consequences,"Ocean, coastal",Photo
158,https://pbs.twimg.com/media/FCeItoeXMAg837t.jpg,Amphibian or Reptile,No climate action,Sea level rise,"Ocean, coastal",Illustration
159,https://pbs.twimg.com/media/FLqqNfiVgAAER_G.jpg,Amphibian or Reptile,No climate action,No consequences,No setting,Photo
160,https://pbs.twimg.com/media/EvcTh-NXYAAFmty.jpg,No animals,Politics,No consequences,Indoor space,Photo
161,https://pbs.twimg.com/media/Fe9RUIZaEAIrqnR.jpg,No animals,No climate action,No consequences,Outer space,Illustration
162,https://pbs.twimg.com/media/EFKMvJaXkAUNzNO.jpg,No animals,Protests,Covid & general health,Residential/commercial,Photo
163,https://pbs.twimg.com/media/El8VISNWMAAN8mm.jpg,No animals,No climate action,No consequences,Indoor space,Meme
164,https://pbs.twimg.com/media/FeStsrTWYAA4L8q.jpg,No animals,Other,Other consequences,Other setting,Other
165,https://pbs.twimg.com/media/E1X_gYvXEAIi367.jpg,No animals,No climate action,No consequences,Outer space,Photo
166,https://pbs.twimg.com/media/FCd746OWUAAyadA.jpg,No animals,Other,No consequences,"Ocean, coastal",Collage
167,https://pbs.twimg.com/media/Feaw_yXXoAA2cuI.jpg,Birds,No climate action,No consequences,No setting,Photo
168,https://pbs.twimg.com/media/FlLkexrX0AMzcsM.jpg,No animals,Other,No consequences,Indoor space,Collage
169,https://pbs.twimg.com/media/FPY1uvFaIAEpH1t?format=jpg&name=small,No animals,No climate action,No consequences,Residential/commercial,Photo
170,https://pbs.twimg.com/media/FDD8o70WYAEYFNh.jpg,No animals,Politics,No consequences,Residential/commercial,Photo
171,https://pbs.twimg.com/media/E8R_43bVUAYlQef.jpg,No animals,Other,No consequences,No setting,Illustration
172,https://pbs.twimg.com/media/FM67DLwUcAAeT1J.jpg,No animals,Fossil energy,No consequences,Industrial,Photo
173,https://pbs.twimg.com/media/EtLhP1DW8AACR1v.jpg,No animals,Politics,No consequences,Indoor space,Photo
174,https://pbs.twimg.com/media/EfRGmVUVoAA1hcS.jpg,No animals,No climate action,Wildfires,"Forest, jungle",Photo
175,image url no longer available,No animals,Protests,Drought,No setting,Screenshot
176,https://pbs.twimg.com/media/E8VSMlgXEAIYPjS.jpg,No animals,Other,No consequences,No setting,Posters/Event invitations
177,https://pbs.twimg.com/media/FEBEfuvXEAYM35O.jpg,No animals,No climate action,No consequences,Residential/commercial,Photo
178,https://pbs.twimg.com/media/Fd3iWjDWIAMiz1-.jpg,No animals,Fossil energy,No consequences,Industrial,Meme
179,https://pbs.twimg.com/media/D-JpjahVAAA2L0W.jpg,No animals,Politics,No consequences,Indoor space,Photo
180,https://pbs.twimg.com/media/EfRH5TAU8AEoGTb.jpg,No animals,No climate action,Wildfires,"Forest, jungle",Photo
181,https://pbs.twimg.com/media/Fgdp0_BWAAEwZ3q.jpg,No animals,No climate action,Economic consequences,Residential/commercial,Screenshot
182,https://pbs.twimg.com/media/FF8L_YrXwAM8CVw.jpg,No animals,No climate action,No consequences,No setting,Screenshot
183,https://pbs.twimg.com/media/EH97_3SX0AAMpnd.jpg,No animals,Other,Other extreme weather events,Other setting,Photo
184,https://pbs.twimg.com/media/FJQhcyrXIAI-5JA.jpg,No animals,Other,No consequences,Other setting,Photo
185,https://pbs.twimg.com/media/FAEOR0wWYAAOthk.jpg,No animals,Politics,No consequences,Indoor space,Collage
186,https://pbs.twimg.com/media/EBryI1HXUAE3HOu.jpg,No animals,No climate action,No consequences,Industrial,Photo
187,https://pbs.twimg.com/media/Ed_qSUcVAAEPLvu.jpg,No animals,Politics,No consequences,Indoor space,Photo
188,https://pbs.twimg.com/media/EO_1T7CXkAAiGtn.jpg,No animals,No climate action,No consequences,No setting,Screenshot
189,https://pbs.twimg.com/media/ENx1iLrX0AAyoue.jpg,No animals,Other,No consequences,Other setting,Photo
190,https://pbs.twimg.com/media/E-UUAxbWQAEuItI.jpg,No animals,Other,No consequences,Residential/commercial,Photo
191,https://pbs.twimg.com/media/D3RjdTMXsAA8piQ.jpg,No animals,Politics,No consequences,Indoor space,Screenshot
192,https://pbs.twimg.com/media/D4wJuinUcAYWKKl.jpg,No animals,Other,No consequences,Residential/commercial,Photo
193,https://pbs.twimg.com/media/FiydeQTWIAASAg-.jpg,No animals,No climate action,No consequences,Agricultural/rural,Photo
194,https://pbs.twimg.com/media/D3RiLHyW4AAhxpq.jpg,No animals,Politics,No consequences,Indoor space,Screenshot
195,https://pbs.twimg.com/media/EcQzZh7U4AA2D6h.jpg,No animals,No climate action,Drought,Desert,Photo
196,https://pbs.twimg.com/media/E6ljllYWYAQWW-q.jpg,No animals,Politics,No consequences,Other setting,Meme
197,https://pbs.twimg.com/media/FgEzDOMWYAAqbKe.jpg,No animals,No climate action,No consequences,Industrial,Photo
198,https://pbs.twimg.com/media/FQZHoyMaAAAMjAe?format=jpg&name=large,No animals,No climate action,No consequences,"Forest, jungle",Posters/Event invitations
199,https://pbs.twimg.com/media/ECUVeeOWwAcWwzN.jpg,No animals,Other,Melting Ice,Other nature,Collage
200,https://pbs.twimg.com/media/EP3ztTpX0AAjvhR.jpg,No animals,Protests,No consequences,Residential/commercial,Screenshot
201,https://pbs.twimg.com/media/EUy3yf3XsAE5NLA.jpg,Amphibian or Reptile,No climate action,Other consequences,Other nature,Screenshot
202,https://pbs.twimg.com/media/Eri12BbW8AMX_HV.png,No animals,Other,No consequences,No setting,Screenshot
203,https://pbs.twimg.com/media/E_vUfMxWQAA4FO0.jpg,No animals,Protests,No consequences,Indoor space,Photo
204,https://pbs.twimg.com/media/D5fb11CWsAAG4tf.png,No animals,No climate action,No consequences,No setting,Illustration
205,https://pbs.twimg.com/media/EeDYgIjWkAExMVp.jpg,No animals,Other,No consequences,Other setting,Photo
206,https://pbs.twimg.com/media/EfRGkHuU0AAIDDr.jpg,No animals,No climate action,Wildfires,"Forest, jungle",Photo
207,https://pbs.twimg.com/media/Ezq0LZJXEAE1VxW.jpg,No animals,Politics,No consequences,Indoor space,Screenshot
208,https://pbs.twimg.com/media/ET-nrSQXQAoJGMK.jpg,No animals,Other,No consequences,Indoor space,Photo
209,https://pbs.twimg.com/media/FYJ1YSVaIAArbZU.jpg,Polar bear,No climate action,Biodiversity loss,"Arctic, Antarctic",Data Visualization
210,https://pbs.twimg.com/media/FgukcDHXwAE1tSL.jpg,Farm animals,No climate action,No consequences,Agricultural/rural,Photo
211,https://pbs.twimg.com/media/EbkQuKsXYAAGco8.jpg,No animals,Other,No consequences,Indoor space,Photo
212,https://pbs.twimg.com/media/Fa3ae6PXEAEDNYP.jpg,No animals,No climate action,Covid & general health,No setting,Data Visualization
213,https://pbs.twimg.com/media/D1TQx6KWkAAzijD.jpg,No animals,Politics,No consequences,"Forest, jungle",Collage
214,https://pbs.twimg.com/media/D-JpjahU8AEESd9.jpg,No animals,Politics,No consequences,Indoor space,Photo
215,https://pbs.twimg.com/media/FaaZkt4WIAI_t5z.jpg,No animals,No climate action,Rising temperature,No setting,Screenshot
216,https://pbs.twimg.com/media/E7ON3LnXIAAgAZk.jpg,No animals,Other,No consequences,Residential/commercial,Screenshot
217,https://pbs.twimg.com/media/FbFUZgTXwAAMdFj.jpg,No animals,No climate action,No consequences,Outer space,Photo
218,https://pbs.twimg.com/media/EjM3127UYAAHgje.jpg,No animals,Other,Rising temperature,Residential/commercial,Photo
219,https://pbs.twimg.com/media/EAct3IKWkAMWnNs.png,No animals,Protests,No consequences,Other setting,Collage
220,https://pbs.twimg.com/media/DzfrfDsXQAAElAR.jpg,No animals,Politics,No consequences,Indoor space,Photo
221,https://pbs.twimg.com/media/EMhv5qAWwAAJroN?format=jpg&name=small,No animals,No climate action,Sea level rise,Residential/commercial,Photo
